X1 X2 Y
-2.12698634174503 -0.985246239000118 -1
2.94099709821984 1.36585019260244 -1
2.6465514043912 1.83255278490454 -1
1.96637811714902 -1.99908298645655 -1
2.8856123284524 -0.0156080533792254 -1
0.943870452461554 -2.5270563087513 -1
1.18997604930255 -0.0321492451303041 -1
2.14669939474384 -1.74478546293434 -1
2.89173407031825 -0.453809612721129 -1
-2.00367143319134 -1.00447696381622 -1
-0.932830707552759 -1.7023436659614 -1
-1.88445103380803 1.41000660314466 -1
1.42052346945323 0.269592657924768 -1
-0.997702351230427 1.83216790590689 -1
-1.89727881209334 0.223675872681284 -1
1.0521663393063 -2.20122163028228 -1
-1.08695001534815 1.76730352301017 -1
0.331820585001207 1.34413872089751 -1
3.16755303336612 1.68002338998671 -1
3.52673657192449 -0.106317496002643 -1
-1.75204371819928 -1.72311903440547 -1
-0.857062084818276 -2.18438315988653 -1
0.0257813021646671 -2.20999408521733 -1
2.35221083894812 -0.609191825880853 -1
3.09925934007948 -0.937335493311277 -1
-1.55045612033797 1.36642413760456 -1
2.97553530117716 -0.846198971699179 -1
0.0212045304641147 1.71979320315776 -1
1.95833579187571 -1.49002732700017 -1
2.65796176205514 -0.859117121919786 -1
1.46783574869364 0.981382441275428 -1
-1.28920053800358 0.834580136918173 -1
2.39760209001455 -1.1430652480237 -1
-1.32751359317887 -1.10244844496696 -1
-1.54380813939749 1.09605228841469 -1
-1.70872779514911 -0.924704030364487 -1
1.25780534213612 0.0598781874729329 -1
-1.67370398288852 -0.827201542630632 -1
-1.35841499123302 1.34415420753321 -1
-1.82349323221594 -1.78070234473438 -1
-0.681469169765871 -2.05009548072713 -1
0.506685330130621 1.44284108085427 -1
3.53982598951269 0.844776723894537 -1
0.229027781103077 1.21715522015279 -1
-1.99737435934506 -0.959035387131728 -1
0.0465541832183434 1.31339533424598 -1
2.22593559847508 -1.69563977475729 -1
0.769805961219159 -2.45073202891909 -1
1.22605816211859 0.332240065292174 -1
-0.322683799388838 -2.45892103085266 -1
1.399070436977 -2.54938047728431 -1
-2.2580342686474 -0.313236187954335 -1
-2.20858438338004 -1.05072959955038 -1
1.27515639403085 0.76163995363053 -1
-0.301707392840382 1.66004021053214 -1
-1.1787611083222 1.48045706422151 -1
0.638818909878952 -0.0607976680474672 -1
-1.78119374251375 0.744800477938584 -1
1.08328833726491 -2.31509872289313 -1
-0.994603263755064 -2.76161172553044 -1
-1.77490367594001 0.155269965602524 -1
-1.70429709428315 0.08883264299324 -1
-1.86047105938457 -0.609012441991367 -1
1.15937318427925 0.710362233105857 -1
2.91992837428653 -0.564762730312549 -1
-2.04805733106389 -0.661246751293292 -1
1.83708494574712 -1.49737558517007 -1
2.71356208658045 -0.0644563805661618 -1
3.01782773526916 0.532581342037119 -1
3.26458092966711 0.103454719611851 -1
1.37989927119262 -2.01150212739218 -1
-0.325622184848614 -2.66534639011159 -1
-0.778537472087313 -2.28518285299594 -1
-1.97014876475635 -1.88860792355351 -1
1.25360630095206 0.216351097117766 -1
3.01550505426599 -1.75221593291727 -1
1.40534970001958 1.27205312589445 -1
-1.07914669867227 1.3539673952593 -1
0.774512189438901 1.08610530653504 -1
-1.20377200863857 1.20769489010882 -1
-0.926211482353638 -2.28421730398883 -1
1.82239868526404 -1.56708986041832 -1
-1.90700697542752 -1.46087521252298 -1
0.909582879731875 0.550753978063033 -1
2.19631817707622 -1.18005577606361 -1
0.61127576150011 1.18860182218137 -1
-0.107714573389982 1.47410373143041 -1
0.932163080604731 0.390397582723324 -1
0.729618250281254 -9.50833236854631e-05 -1
-1.39596819805783 1.81217084874743 -1
-1.06996022216366 1.51926941826108 -1
-0.0788209842972812 -2.43120345014328 -1
1.26578280741625 1.27850635990606 -1
-0.374391848029389 1.21586827780133 -1
-0.275928402184355 -2.43038468088109 -1
0.308747533915075 -2.70086620130424 -1
0.272374722539589 1.71410123130825 -1
-1.53315713486067 0.55818802547059 -1
1.03797415607476 1.13061775173556 -1
-1.49485646094872 -2.04496113056866 -1
-1.70959252246907 0.223589874284524 -1
1.49641528465041 -0.166624194069497 -1
-1.39308846126808 0.689778095973197 -1
0.204635351657121 1.36088321760065 -1
1.21466493405167 0.958946575705147 -1
-1.24104791898857 -1.70927485990675 -1
-1.79107454214946 -1.4955369787626 -1
2.86718817350348 1.27989004518702 -1
-1.35020868737741 -0.696972409903105 -1
0.395382605057315 -2.23330581995067 -1
-1.40177478953402 -1.26074023343506 -1
0.711688105528027 0.29794695736798 -1
-1.63264268981074 -1.09304491747745 -1
-1.97578927847243 0.824790654974009 -1
1.26055010065965 0.561333473661356 -1
-1.47547840603289 -0.0495209616437231 -1
1.83924542489993 -1.48568390576552 -1
-1.0690961602289 1.28486571897548 -1
-1.64365217130476 -1.23059215322431 -1
-1.99761105157395 -0.542506392949717 -1
0.950322589350052 1.0262548914659 -1
0.49132929762628 1.14828483774403 -1
0.754407106463138 1.48336347745725 -1
-1.39892888335728 1.05135496613366 -1
1.28840335556506 -0.0209259742185042 -1
-2.3360853562962 1.3675054053114 -1
1.69916155519665 -2.60266508923055 -1
-1.50134505625606 0.334038689489368 -1
-1.27782809574089 1.07767672852492 -1
-1.01819105217293 -1.66241607439132 -1
-1.62977655634443 -0.0936409745023891 -1
0.745284625169978 1.19664794135885 -1
1.4925665420854 0.242021458772884 -1
1.89926824701383 -1.42310942871431 -1
3.19579350841785 0.319935494072505 -1
-0.0125067825690285 1.85130662982274 -1
1.17692117163459 0.797017366282396 -1
-2.07369057511523 0.58758469272429 -1
0.912533815457634 0.603439515300986 -1
0.239592831676845 1.21372733650278 -1
0.125742076606332 1.26328749297028 -1
1.17623757229929 -2.78189045441182 -1
0.66153635326083 -2.50657884296565 -1
-1.59223829310992 0.958126849363812 -1
0.364369160448795 1.32526690777326 -1
3.01908651938082 1.6861258223134 -1
-1.54460443647151 0.656660844302967 -1
2.07262146680099 -1.76589097931558 -1
-1.81232138809028 1.5741150127073 -1
-0.909302855756578 1.65845005935251 -1
-2.27485963780763 -0.590625215767123 -1
0.94858903555931 1.01028919004382 -1
-1.95778056342003 -0.955595125799412 -1
1.448902723726 0.331101817145893 -1
-0.930711149750141 1.92499218512221 -1
1.14383902231378 0.367661693122193 -1
0.858477260821398 0.512557712877023 -1
-0.043127039977089 1.88604011333114 -1
-0.612733180837829 -1.43084756667181 -1
-1.89061028596365 -0.0573093164496586 -1
1.19199074750638 1.00644951394236 -1
3.02283142786603 1.75073786535795 -1
0.00828925023003174 1.32338865087082 -1
-1.55955998254634 0.668253302207239 -1
-2.08182305981685 -0.531494525962849 -1
-0.212253947689786 -2.17149711405059 -1
0.394154820585747 -2.81392898926202 -1
0.81539213630069 0.233450107058475 -1
-2.07602663863064 -1.87319651526463 -1
0.117079846049305 -2.448418816898 -1
-0.784623141859227 1.49502439798291 -1
-0.528895325258275 1.68447590688355 -1
0.856654826728338 -2.25267453812603 -1
0.496994424094509 -2.44922723620095 -1
2.43322029069955 -1.33249779663943 -1
-0.65894487420263 1.70357973566097 -1
-0.267864793885122 2.08935200897686 -1
2.69485567766358 1.81071924189229 -1
-1.95062441349512 0.878549342434471 -1
-1.50764129909296 -1.52267358319116 -1
-1.3245946122127 0.214328208380787 -1
0.225378331955415 1.16770814726136 -1
0.651231473301338 1.10347363270405 -1
-1.5210896579038 2.05876557616065 -1
-1.22487426046812 -1.85576318718317 -1
0.234495173831594 1.77788609681427 -1
-0.29267926455851 1.37320727528491 -1
2.55472458215001 -0.826382997179954 -1
2.02476112234297 -2.16890924222786 -1
2.4476782227046 -1.62970488854493 -1
-0.0148751269313259 1.05356753288157 -1
-2.12646192170434 0.454628017284571 -1
2.03626080789305 -2.2740268543605 -1
-1.60036734858584 0.401832683765526 -1
0.942308281040265 0.879654358646948 -1
-0.325630092609483 1.77338089192921 -1
0.967143288430174 0.880675039993593 -1
3.42459239427836 -0.867674523744251 -1
3.07129461755576 0.824923827535219 -1
-1.24437293692943 -1.88312197424801 -1
-0.418832585062305 -2.02354020834633 -1
2.34723055574394 1.94118630079074 -1
2.2349094361866 1.84667021638433 -1
2.94859095760708 -0.169122269192808 -1
3.45197411128625 0.236355348209125 -1
3.0534623916332 0.580729390675964 -1
-1.40173134921933 -2.19157487847694 -1
-1.45611290007846 -1.51507895944482 -1
2.92456754096314 0.412461668893345 -1
-1.84799658030702 -0.576714176942452 -1
-2.21116345792391 -0.169122498684864 -1
1.16186508685502 0.442751080265515 -1
-0.160240763030488 1.67558251116179 -1
-1.59367481600425 0.291444852876007 -1
1.0643555122667 0.732357441171115 -1
-0.0144434908598386 -2.46963885071383 -1
2.11183235680323 -1.15429140827556 -1
-1.88890082901083 0.33864381741809 -1
0.958726412265217 0.450120974799726 -1
0.478459434147314 1.35106098766342 -1
2.41735946217533 -2.18480815197471 -1
-1.44819618545604 -0.924651466370169 -1
2.58837135300981 -1.55664198328992 -1
2.13015236341626 -1.2056983595318 -1
-1.78894786865779 -1.81441094740734 -1
-2.40956791798725 -0.254922627958423 -1
2.94919884139388 0.879104554017389 -1
-2.27028636571599 0.249921327007607 -1
-1.35017748612131 -1.89571961452322 -1
-1.71914552191347 -1.46531174182493 -1
-0.674608895638885 1.04677899175363 -1
-0.498738057139982 1.71276906825748 -1
-1.86853037697411 -1.23608895563492 -1
2.32735804528992 -1.56949821315092 -1
-1.36138967576861 -1.03211075273384 -1
0.517805485812029 -2.07516712369129 -1
0.389070463333712 -2.89316724482004 -1
-1.7274715623806 0.0425899839346086 -1
0.85231954603226 1.26593536191982 -1
1.62880191808325 -1.75466085086571 -1
2.40747981309594 -1.86941356049299 -1
0.65866189543735 -2.24160701119873 -1
3.19813101532436 1.81055107698701 -1
-2.15696929756505 0.47230179832288 -1
3.2676053564649 0.606124329959087 -1
0.676384419327817 0.315708138927966 -1
0.600390065260604 -2.39430524390056 -1
-1.81161278594588 -1.90016971353214 -1
0.323498588870005 -2.90067453789851 -1
3.19319907187132 0.402046843250799 -1
1.74767661686154 0.0497818898571918 1
-0.473626053023004 -0.992444993175692 1
0.771865415830123 -1.78650879934726 1
-2.762734786617 -1.82587075521942 1
-3.12959719851406 -1.58552862516886 1
-2.3793956767116 0.964311932403104 1
-0.971623339518601 0.238185468945161 1
-1.33659429836044 2.6835583529425 1
-3.12948710303534 -1.56437276685996 1
2.04634446810379 -0.0543061110258947 1
-2.73589081189467 -0.772466071336546 1
-1.1251437900294 2.96399272443555 1
1.0478607511792 -1.32292338167167 1
-1.05843176059981 0.21801986914433 1
-2.16488984019389 2.41306679687557 1
0.146017226748626 -1.51802063615481 1
1.13698810130901 -0.814575530742129 1
-0.00764954389402664 -1.59538340582775 1
-2.60707441002811 -1.1454689915964 1
-0.386413235426355 -0.638229916903082 1
-1.29986421074608 1.94938755468429 1
-0.658720871683675 -0.422500452825085 1
0.383031280796561 -1.28205577886516 1
-0.863523899457041 -0.903370013044665 1
0.251314876707319 2.60780988461716 1
-3.1289941703621 -2.03425398453876 1
-1.13580015189566 1.77091170203798 1
1.23722803836285 1.7652903794969 1
-0.714890929777519 2.20244743524594 1
-0.708678335259356 -0.448267059886397 1
-0.923141383427686 -0.0375738666556047 1
0.959491392533237 -2.02452694759477 1
-0.467083317510483 -0.209027731504858 1
0.888516757217446 2.54081826756817 1
1.42657957169563 2.33760853615064 1
0.782499645973689 -1.83163960908973 1
-3.44477164339808 -0.18535396548485 1
-1.16050474490237 -0.592140866406195 1
-0.491326378003228 -1.13424830014401 1
-0.342373859811911 -1.41088941802373 1
0.0469756023653152 2.4704718335704 1
1.80155176932757 1.99052207739877 1
-0.907195489435086 -1.19812659513983 1
1.11716527346248 1.75917734614194 1
2.68285469921494 1.01118514015735 1
2.39011755863436 1.22042680140612 1
-0.580803694180377 -1.36155537263495 1
0.06907049584277 -1.3970517203687 1
-0.645536520897414 2.45269857529595 1
1.44943333887658 -1.14341888585322 1
0.813762032948517 2.43625357073711 1
-1.19120027643232 -0.574130988349909 1
1.53863899863417 0.836980871436595 1
1.43570416448442 0.772217965901534 1
0.102310804337614 -1.39322429223333 1
1.80651397656436 0.96863057613444 1
-3.29772554039714 0.566577893935502 1
-2.28181919378693 1.97073991369166 1
1.88132033080033 -0.96897981073006 1
-1.1812158201718 2.32405950386769 1
-0.815759710368032 -0.429873184635723 1
-0.0301929896432726 2.52512832843795 1
-1.11498255322684 2.50738227936335 1
-2.22176515578018 1.74143928932443 1
0.745251433541097 -2.02935354406329 1
-2.72568177161545 1.37214726248062 1
0.664981285174224 1.926834770878 1
2.48345921587908 -0.469319096730852 1
1.83173638931525 1.25146726405611 1
-2.86163389996657 0.498844715300063 1
0.84358051297584 -1.35030562435301 1
-0.493782805570855 -1.15828829105898 1
-1.09154908415811 0.00810395686990155 1
-1.69820927401966 2.25778502233014 1
-0.163126896693424 -1.56685531834589 1
0.727801760574093 -0.959923618341183 1
-0.815637816806506 -0.240800593342521 1
1.94541184463065 1.4523452349314 1
-2.69995337280373 -0.487331198953753 1
-3.36816387294522 -1.253820228054 1
1.13398585907559 0.664521933480504 1
1.28451734125157 -0.764075707475152 1
-0.985163649307937 2.94416924416498 1
2.21052149103288 -0.452477747738204 1
1.62365672738072 0.221489044463683 1
0.825986336515213 2.11465885978519 1
-0.141626531437383 2.51396430713306 1
1.81480375559941 0.00904253692278561 1
-0.16749653848294 -1.51172602918407 1
0.580538249742438 2.70931752750622 1
0.0762587068425634 2.05094797722506 1
-2.53572892910829 1.68060221827479 1
-3.14210368982009 0.562264093710635 1
-1.4208751554139 -0.279419203674692 1
-0.484537607748885 2.3475256784124 1
0.338928186525847 2.14224765438395 1
0.385940743244018 -1.22822427492655 1
-0.958032312327572 -0.283888846577619 1
1.07404458398818 -1.08529769280265 1
-0.470773389692324 -0.0240931319493292 1
0.454979963291845 2.23039376574348 1
-2.92100331451743 -1.18822324230265 1
2.52641978304834 0.361358328363406 1
-3.26255382993762 -0.98453564936733 1
-0.483641274699082 2.06970890280975 1
-2.5786915393007 -1.99499276968597 1
-3.02911748865785 -1.2087085790106 1
-2.99078296701015 0.599129897587054 1
-2.08069852986292 1.61181997912492 1
-1.87143104315545 1.54486799303354 1
-1.97223239614494 1.85487197702253 1
-1.04747303087704 0.138090003384163 1
1.94983985008656 0.47987903800827 1
2.5418491547888 0.335812005385899 1
1.5755888066306 0.0277230342179549 1
-2.40529414954077 1.51341934985318 1
-0.934686798266339 -0.828570728301783 1
1.64662278009882 0.966142444408168 1
1.19261019537788 -0.934524686398167 1
-1.66817282900593 1.92788768419933 1
-0.839115430023488 2.40927609499503 1
2.2623753551474 -0.249132326330332 1
0.550427096261096 -1.88558386045143 1
